ssn,cc_num,first,last,gender,street,city,state,zip,latitude,longitude,city_pop,job,dob,acct_num,profile,age,setting,age_group
494-60-6675,4076774268487148,Victoria,Murray,F,8842 Joshua Courts,Winona,MN,55987,44.03,-91.7009,35629,Insurance account manager,2005-10-29,721698409052,young_adults_female_urban.json,17,urban,Under 25
710-10-3754,4388899904733776746,Meredith,Chavez,F,73510 Wilkins Course Suite 095,Muskegon,MI,49442,43.2329,-86.1885,128715,"Development worker, international aid",1992-01-24,473821422425,adults_2550_female_urban.json,30,urban,26-35
031-82-2880,4861465212181685736,Charles,Barber,M,691 Hall Lights Suite 526,Houston,TX,77025,29.6889,-95.4341,2906700,"Surveyor, hydrographic",1996-02-15,763687962081,adults_2550_male_urban.json,26,urban,26-35
250-58-4119,30219316537091,David,Brown,M,5264 Gay Lodge Apt. 015,Beloit,WI,53511,42.562,-89.086,48929,"Designer, graphic",1991-09-04,280826217396,adults_2550_male_urban.json,31,urban,26-35
347-15-4718,3502348951504422,Kristin,Patterson,F,07602 Audrey Coves,Owensboro,KY,42303,37.7559,-87.0803,81349,English as a foreign language teacher,1995-07-02,768699450402,adults_2550_female_urban.json,27,urban,26-35
371-62-3597,2290740809369586,Kathleen,Smith,F,5662 Tran Turnpike Apt. 408,Albuquerque,NM,87107,35.1347,-106.6427,641349,Osteopath,1960-09-24,313134156288,adults_50up_female_urban.json,62,urban,Over 55
255-70-8684,5326288753622999,Julia,Li,F,849 Erika Drive Suite 022,Corpus Christi,TX,78413,27.691,-97.3983,306433,Warehouse manager,1955-11-16,444861922455,adults_50up_female_urban.json,67,urban,Over 55
213-78-7684,5511642818114472,Cynthia,Lindsey,F,332 Bishop Route Apt. 151,Virginia Beach,VA,23454,36.8282,-76.0237,437994,"Horticulturist, commercial",1970-09-06,973354665591,adults_50up_female_urban.json,52,urban,46-55
419-37-9357,180081614444059,Sandra,Strickland,F,477 Dennis Brook Apt. 127,Scottsdale,AZ,85254,33.6165,-111.9554,268597,Academic librarian,1998-04-12,183282334527,young_adults_female_urban.json,24,urban,Under 25
298-39-3045,36106697481565,Jacob,Dennis,M,74382 Franklin Islands,Torrance,CA,90505,33.8106,-118.3507,174353,Chiropodist,1969-11-06,801305893425,adults_50up_male_urban.json,53,urban,46-55
668-58-2331,4432618593634453,Jennifer,Cruz,F,60907 Roy Lane,Florence,AZ,85132,32.9969,-111.3612,33556,Warehouse manager,1988-03-01,904012500638,adults_2550_female_urban.json,34,urban,26-35
143-84-6621,30215609071087,Robert,Aguirre,M,904 Shannon Stravenue Apt. 675,Wichita,KS,67214,37.7051,-97.3133,409656,Museum/gallery conservator,1994-11-11,904194872177,adults_2550_male_urban.json,28,urban,26-35
681-92-3330,6509591489383837,Brenda,Austin,F,76822 James Junction Suite 777,Warrington,PA,18976,40.2464,-75.1354,19795,Trade union research officer,1945-03-06,984245566536,adults_50up_female_urban.json,77,urban,Over 55
146-69-5639,4581394401074,Alejandro,Smith,M,77090 Maureen Walk Apt. 785,Abilene,TX,79605,32.432,-99.7724,124196,Artist,1961-11-13,544412319349,adults_50up_male_urban.json,61,urban,Over 55
468-69-2825,4120302334807770,Jack,Webb,M,123 Joshua View,Hammond,LA,70401,30.5191,-90.4879,47940,Primary school teacher,1964-10-08,605262690156,adults_50up_male_urban.json,58,urban,Over 55
447-59-6439,4295406828304159,Sarah,Olson,F,5838 Eric Oval,Katy,TX,77494,29.7404,-95.8304,250975,"Surveyor, building",1983-12-09,636744729213,adults_2550_female_urban.json,38,urban,36-45
090-33-4049,630469493955,Carolyn,Jones,F,80295 Mcpherson Divide Apt. 740,Compton,CA,90221,33.8796,-118.2168,134901,Astronomer,1988-01-23,463751359805,adults_2550_female_urban.json,34,urban,26-35
085-59-8224,3566802424280385,Melissa,Davis,F,700 Robert Bridge Suite 854,Memphis,TN,38133,35.2054,-89.8036,697385,Solicitor,1964-04-22,449898704373,adults_50up_female_urban.json,58,urban,Over 55
101-24-6486,30270439716237,Robert,Schaefer,M,10138 Danielle Drive Suite 209,Colchester,CT,6415,41.5662,-72.3441,16857,Rural practice surveyor,1985-08-02,757717810668,adults_2550_male_urban.json,37,urban,36-45
145-79-6161,30167590368784,Emily,Fields,F,519 Clark Plains,Cypress,TX,77433,29.8836,-95.7025,122803,"Education officer, environmental",2000-11-14,391454251444,young_adults_female_urban.json,22,urban,Under 25
524-39-3432,4328699993944012,Peter,Martin,M,54502 Samuel Ville,San Francisco,CA,94134,37.719,-122.4096,805301,Geophysicist/field seismologist,1974-11-18,517444934526,adults_2550_male_urban.json,48,urban,46-55
336-38-5350,30153995582120,Laura,Ibarra,F,72280 Gray Port,Riverdale,GA,30274,33.5531,-84.4003,57733,Dance movement psychotherapist,1970-11-21,705090853994,adults_50up_female_urban.json,52,urban,46-55
120-92-0623,3554551230065118,Kayla,Miller,F,89828 Gregory Flats,Boise,ID,83709,43.5741,-116.2941,255947,Prison officer,1954-02-12,826033491743,adults_50up_female_urban.json,68,urban,Over 55
208-28-4866,4321629362456,Marc,Romero,M,27141 Knapp Glen,Aledo,IL,61231,41.2008,-90.7416,5627,"Programme researcher, broadcasting/film/video",1963-06-09,764109927540,adults_50up_male_urban.json,59,urban,Over 55
089-50-1729,213178573294888,Ricardo,Rivas,M,3812 Marcus Roads Apt. 806,Martinsville,IN,46151,39.4776,-86.4668,30921,Hydrogeologist,1966-02-18,56081797533,adults_50up_male_urban.json,56,urban,Over 55
706-06-9240,6011310898100638,Shannon,Chang,F,044 Matthew Extension Apt. 255,Murfreesboro,TN,37128,35.8454,-86.4867,158701,Marketing executive,1969-09-28,723189787004,adults_50up_female_urban.json,53,urban,46-55
164-37-5058,675958447822,Brett,Walker,M,92024 Christopher Ridges,Neavitt,MD,21652,38.7951,-76.1528,183,Civil Service fast streamer,1957-07-29,458684668122,adults_50up_male_rural.json,65,rural,Over 55
744-90-0467,4049636841519150462,Kristie,Page,F,765 Kevin Mills,Newburgh,IN,47630,37.9637,-87.3938,34423,"Engineer, drilling",1941-02-01,420094714183,adults_50up_female_urban.json,81,urban,Over 55
825-78-1333,213153749738977,Kathryn,Hatfield,F,5727 Denise Crossing,Doylestown,PA,18902,40.3477,-75.0968,48571,Industrial buyer,1975-02-17,243052953509,adults_2550_female_urban.json,47,urban,46-55
307-66-7558,30467356128582,Pamela,Martinez,F,341 Nicholas Key Apt. 430,Binghamton,NY,13905,42.1151,-75.9309,82318,Theatre director,1974-08-04,884810978400,adults_2550_female_urban.json,48,urban,46-55
616-59-5074,213136612651658,Michelle,Snow,F,21693 Peterson Locks,San Marcos,CA,92069,33.1444,-117.1697,89275,Games developer,1951-07-21,457485172056,adults_50up_female_urban.json,71,urban,Over 55
451-17-4049,180062545229975,Andrew,Ballard,M,8838 Garcia Shore Apt. 762,Lima,NY,14485,42.9012,-77.6083,4267,"Engineer, electrical",1995-02-25,739725818289,adults_2550_male_urban.json,27,urban,26-35
612-74-5700,676198982354,Brenda,French,F,0193 Garrett Ports,Huntingdon Valley,PA,19006,40.1284,-75.0607,21423,Hotel manager,1958-05-17,802041361627,adults_50up_female_urban.json,64,urban,Over 55
441-23-9110,4983402336077269,David,Castillo,M,8237 Horn Overpass Apt. 074,Baytown,TX,77523,29.77,-94.8608,103027,"Designer, exhibition/display",1966-03-18,802063938196,adults_50up_male_urban.json,56,urban,Over 55
174-22-9248,377859122413994,Michael,Ramirez,M,1511 Johnson Fort,Salyersville,KY,41465,37.7325,-83.0298,11979,Architect,1968-11-30,47254101011,adults_50up_male_urban.json,53,urban,46-55
110-99-7967,3552012377854899,Tammy,Manning,F,622 Stephanie Square,Aurora,CO,80013,39.6575,-104.7846,389246,Financial trader,1960-11-27,385562448037,adults_50up_female_urban.json,62,urban,Over 55
845-39-0260,579222671771,Scott,Taylor,M,59651 Jessica Gateway,Prattville,AL,36067,32.4715,-86.4831,46043,"Psychotherapist, dance movement",1980-08-08,217281756042,adults_2550_male_urban.json,42,urban,36-45
869-80-3510,3551078380623945,Jeffrey,Solis,M,61325 David Trail Apt. 789,Medford,MA,2155,42.4173,-71.1087,57964,Aid worker,1968-05-07,427989509355,adults_50up_male_urban.json,54,urban,46-55
507-06-7004,2232204007184868,Sara,Jones,F,70663 Brooke Pines Suite 105,Findlay,OH,45840,41.0449,-83.6457,54979,Electronics engineer,1965-02-05,57450774189,adults_50up_female_urban.json,57,urban,Over 55
068-06-4919,30268534133274,Kara,Guerrero,F,2771 Fox Spur Suite 439,Warren,MI,48089,42.4685,-82.9974,134056,Teaching laboratory technician,1937-10-14,788127979208,adults_50up_female_urban.json,85,urban,Over 55
287-84-6513,6011366309530797,Jessica,Young,F,154 Shelley Lane,Davisburg,MI,48350,42.7496,-83.5358,7100,Government social research officer,1978-10-28,88498918007,adults_2550_female_urban.json,44,urban,36-45
851-96-5345,3569994870604908,Martin,Ochoa,M,53307 Melinda Parks,Abilene,KS,67410,38.9371,-97.2063,10141,Operational investment banker,1971-09-20,634107552537,adults_50up_male_urban.json,51,urban,46-55
425-69-6083,341619669998705,Jeffery,Garza,M,3874 Lee Village,Polk City,FL,33868,28.1987,-81.8083,11720,Horticultural consultant,1974-01-26,274980603632,adults_2550_male_urban.json,48,urban,46-55
380-66-0919,6531809032374331,Robert,Chavez,M,57326 Nicolas Inlet,Greenup,IL,62428,39.274,-88.1246,3104,"Accountant, chartered",1974-02-23,826402519527,adults_2550_male_urban.json,48,urban,46-55
161-39-9731,4216450192270043779,Mark,Hampton,M,474 Diane Mountains,Brooklyn,NY,11203,40.6505,-73.9349,2504700,"Pharmacist, community",1943-02-23,831874489718,adults_50up_male_urban.json,79,urban,Over 55
406-69-9272,371592952690300,Patrick,Smith,M,445 Eddie Harbors Apt. 439,Dothan,AL,36303,31.2668,-85.3971,80446,"Journalist, magazine",1996-12-05,37078841460,adults_2550_male_urban.json,25,urban,Under 25
335-54-1127,30459212339412,Joshua,Robertson,M,3110 Katelyn Port Suite 838,San Diego,CA,92122,32.8577,-117.2115,1241364,Air traffic controller,1996-06-12,784420306890,adults_2550_male_urban.json,26,urban,26-35
073-39-2471,4432233087247,Jodi,Humphrey,F,0617 Kennedy Lane Suite 338,Yuba City,CA,95991,39.1051,-121.6202,76660,"Surveyor, planning and development",1992-10-20,584281245882,adults_2550_female_urban.json,30,urban,26-35
662-90-2863,213110366136984,Peter,Leach,M,379 Shaw Skyway Apt. 780,San Francisco,CA,94122,37.7593,-122.4836,805301,Translator,1984-10-12,112626454660,adults_2550_male_urban.json,38,urban,36-45
724-27-4962,4050946017627766,Jacqueline,Chavez,F,3002 Jacob Valley,Des Moines,IA,50315,41.5444,-93.6192,222785,Clinical cytogeneticist,1976-05-21,353517089442,adults_2550_female_urban.json,46,urban,46-55
205-65-5892,349499357277635,Dawn,Mendoza,F,603 Larry Manors Apt. 735,Valley Stream,NY,11580,40.6742,-73.7057,60957,Travel agency manager,1955-07-29,602365139020,adults_50up_female_urban.json,67,urban,Over 55
124-56-3604,3542509274310639,Laura,Williams,F,506 Donald Center,Irwin,PA,15642,40.3191,-79.7205,45286,"Scientist, research (life sciences)",1978-07-08,408434662284,adults_2550_female_urban.json,44,urban,36-45
371-64-3161,4554818093769765,Jill,Hunt,F,85191 Sellers Coves Suite 294,Norcross,GA,30093,33.906,-84.184,108060,Armed forces operational officer,1973-09-06,351906103017,adults_2550_female_urban.json,49,urban,46-55
195-81-9685,180077488756016,Daniel,Torres,M,61625 Gary Trace,Elberton,GA,30635,34.1082,-82.8448,16109,"Psychologist, clinical",2006-10-11,980579413051,young_adults_male_urban.json,16,urban,Under 25
886-84-6716,5293004717558065,Amy,Wilson,F,85846 Sharp Point,West Haven,CT,6516,41.2701,-72.9638,55564,Clinical molecular geneticist,1966-10-25,859284296978,adults_50up_female_urban.json,56,urban,Over 55
005-48-3511,341065667598776,Mary,Russo,F,853 Yolanda Port Suite 209,Twentynine Palms,CA,92277,34.1455,-116.0601,27757,"Research officer, government",1961-01-12,988512999920,adults_50up_female_urban.json,61,urban,Over 55
456-07-8322,4052604838061814935,Stephanie,Rocha,F,12588 Holmes Tunnel Apt. 166,Detroit,MI,48207,42.3524,-83.0271,673342,Fast food restaurant manager,1989-10-10,774583019439,adults_2550_female_urban.json,33,urban,26-35
023-80-7732,4924442709689680,Madison,White,F,3127 Linda Vista,Jackson,GA,30233,33.282,-83.9784,23218,Museum/gallery exhibitions officer,1987-02-26,160701532752,adults_2550_female_urban.json,35,urban,26-35
206-35-4011,2710613836365046,Erika,Ortiz,F,822 Robinson Mission,Goshen,NY,10924,41.3946,-74.3302,13120,Science writer,1962-05-03,254626723383,adults_50up_female_urban.json,60,urban,Over 55
308-66-7340,6011639469179096,Lindsay,Brown,F,70721 Ricky Estates Suite 883,Yukon,OK,73099,35.4977,-97.7323,57492,"Exhibitions officer, museum/gallery",1962-12-23,273789949776,adults_50up_female_urban.json,59,urban,Over 55
296-87-0834,2720378670322655,Jeffrey,Rosales,M,27406 Leslie Glen,Philadelphia,PA,19129,40.0118,-75.1861,1526206,Product designer,1962-08-08,101586876105,adults_50up_male_urban.json,60,urban,Over 55
362-69-7512,3553469774114377,Raymond,Nichols,M,37550 Pena Gardens Suite 969,Jonesboro,AR,72401,35.833,-90.6965,77249,Theatre manager,1963-01-05,637025298940,adults_50up_male_urban.json,59,urban,Over 55
601-37-9886,501893012176,Heather,Taylor,F,02242 David Port,Garden Grove,CA,92840,33.7869,-117.9273,172782,"Production assistant, television",1974-03-31,405092560326,adults_2550_female_urban.json,48,urban,46-55
232-53-5634,568898483876,Stephen,Lopez,M,4134 Krause Square Suite 098,Fort Wayne,IN,46816,41.0165,-85.0976,305409,"Physicist, medical",1995-06-06,245314040797,adults_2550_male_urban.json,27,urban,26-35
810-64-5104,30370240533159,Donna,Sanders,F,364 Jacob Mill Suite 352,Whiteville,NC,28472,34.3241,-78.716,19658,"Teacher, primary school",1986-10-02,243714820411,adults_2550_female_urban.json,36,urban,36-45
345-44-6930,3589424620973276,Wendy,Casey,F,1434 Pam Flats,Layton,UT,84041,41.0879,-111.9704,67651,Environmental education officer,1960-12-29,351815258755,adults_50up_female_urban.json,61,urban,Over 55
083-71-8614,4050535736962,Kathy,Ramos,F,4758 Gordon Parks,Reno,NV,89512,39.5483,-119.7957,276896,Pension scheme manager,2000-09-09,944146601854,young_adults_female_urban.json,22,urban,Under 25
076-20-9448,30432558844048,Lisa,Sanders,F,4838 Lindsey Corner,Pasadena,TX,77505,29.6518,-95.1464,145975,Race relations officer,1951-12-14,23296205287,adults_50up_female_urban.json,70,urban,Over 55
500-79-9316,3551641317111852,Michael,Haynes,M,6329 Joshua Light,Miami,FL,33176,25.6574,-80.3627,1737737,"Engineer, site",1956-01-08,445160648371,adults_50up_male_urban.json,66,urban,Over 55
096-31-0186,377826297598792,Jason,Jensen,M,56214 Rogers Park,Danville,VA,24540,36.6218,-79.4124,60391,Hospital doctor,1995-09-15,676808262602,adults_2550_male_urban.json,27,urban,26-35
363-50-0640,4751420859673983,Sandra,Lopez,F,3146 Jerry Landing Suite 484,Maryville,TN,37801,35.6884,-84.0769,81474,Financial trader,1963-04-17,615692238833,adults_50up_female_urban.json,59,urban,Over 55
862-44-9510,213171236098580,Anna,Goodman,F,49322 Roy Pine,Hyattsville,MD,20782,38.9647,-76.9649,150988,"Accountant, chartered management",1971-07-12,88505737891,adults_50up_female_urban.json,51,urban,46-55
420-40-9450,376382213611997,Rebecca,Stephens,F,41499 Kristin Turnpike,Saint Louis,MO,63124,38.6372,-90.3776,927396,Publishing copy,1969-04-18,595853567668,adults_50up_female_urban.json,53,urban,46-55
042-99-3132,3537613679150835,Peter,Lang,M,3107 Combs Summit,Osceola,AR,72370,35.7019,-89.9798,8606,"Surveyor, quantity",1971-11-25,368155793152,adults_50up_male_urban.json,51,urban,46-55
761-81-7387,4558582598237721495,Alison,Brown,F,288 Rhodes Estates,Stockton,CA,95209,38.0377,-121.3445,357430,Insurance account manager,1980-01-29,107942074724,adults_2550_female_urban.json,42,urban,36-45
791-94-5474,341628009567401,Mary,Hernandez,F,313 Gibson Underpass Suite 513,Saint Pauls,NC,28384,34.801,-78.9731,12097,Chief Financial Officer,1948-03-22,188502742906,adults_50up_female_urban.json,74,urban,Over 55
030-08-0392,213107440776215,Ryan,Oneill,M,74789 Ruiz Land Apt. 977,Rolla,MO,65401,37.9485,-91.7603,32383,Field trials officer,1982-03-15,177581892480,adults_2550_male_urban.json,40,urban,36-45
157-43-2349,3535133005516411,Thomas,Ramos,M,46880 Donna Ridges,Barnwell,SC,29812,33.2335,-81.3523,11864,Town planner,1984-02-25,627765656999,adults_2550_male_urban.json,38,urban,36-45
600-04-6486,377107691549313,Stephanie,Campbell,F,405 Stacy Green Apt. 055,Tampa,FL,33647,28.1147,-82.3678,717255,Diplomatic Services operational officer,1989-10-30,380545314744,adults_2550_female_urban.json,33,urban,26-35
699-27-1119,676265172574,Charles,Lewis,M,949 Sandoval Lodge Suite 240,Culloden,WV,25510,38.4198,-82.069,5074,Exercise physiologist,1957-01-30,881646414063,adults_50up_male_urban.json,65,urban,Over 55
223-61-5160,213168372052512,Ana,Hernandez,F,910 Ellis Rue,South Windsor,CT,6074,41.8341,-72.5576,25705,Hydrogeologist,1983-07-04,927431092102,adults_2550_female_urban.json,39,urban,36-45
548-57-7667,4641197713448356,Brian,Luna,M,7209 Benjamin Estate,Dumfries,VA,22025,38.5993,-77.3403,31637,Sub,1982-07-06,172591158940,adults_2550_male_urban.json,40,urban,36-45
024-47-1592,6597642037225401,Katherine,Murphy,F,175 Ferguson Pike Suite 799,Austin,TX,78759,30.4036,-97.7526,940359,Building control surveyor,1997-12-15,670981374839,young_adults_female_urban.json,24,urban,Under 25
100-16-5340,213142122975058,Lisa,Martinez,F,3979 Carol Inlet,Kidder,MO,64649,39.7348,-94.0848,864,Hotel manager,1976-07-23,574700797348,adults_2550_female_rural.json,46,rural,46-55
209-30-7280,4472561481637116,Phillip,Nelson,M,4807 Austin Bypass Suite 876,Idaho Falls,ID,83404,43.475,-112.0124,101543,Manufacturing engineer,2002-09-22,45021662912,young_adults_male_urban.json,20,urban,Under 25
841-32-5771,6011252511871650,Adam,Martinez,M,754 Adam Harbors,Kansas City,MO,64118,39.2133,-94.5743,545147,Fish farm manager,1973-12-30,125506522339,adults_2550_male_urban.json,48,urban,46-55
036-26-6894,3589159581297899,Gary,Bond,M,704 Martin Center Suite 505,Boca Raton,FL,33487,26.4116,-80.0928,210202,Sports development officer,1958-03-01,124772788380,adults_50up_male_urban.json,64,urban,Over 55
137-68-3107,4160909162859,Michelle,Norton,F,007 Keller Junction,La Porte,TX,77571,29.6884,-95.0513,35666,Immigration officer,1945-06-12,890833919951,adults_50up_female_urban.json,77,urban,Over 55
226-18-8092,340965750969167,Joseph,Price,M,3675 Casey Isle,Denville,NJ,7834,40.8897,-74.4844,17722,Art gallery manager,1975-05-01,890759040465,adults_2550_male_urban.json,47,urban,46-55
076-56-2724,3573623735919029,James,Johnson,M,662 Holland Loop,Tucson,AZ,85730,32.181,-110.819,865276,Primary school teacher,1967-03-02,734601078013,adults_50up_male_urban.json,55,urban,46-55
664-08-2743,3576226257726512,Ashley,Byrd,F,975 Antonio Underpass Suite 458,Chauvin,LA,70344,29.4634,-90.598,6143,Chief Marketing Officer,1976-03-11,999094451981,adults_2550_female_urban.json,46,urban,46-55
360-31-1507,180059602959460,Erica,Sanders,F,23350 Nguyen Summit Suite 615,Reno,NV,89512,39.5483,-119.7957,276896,Acupuncturist,1964-02-07,450829593626,adults_50up_female_urban.json,58,urban,Over 55
370-42-6544,348900458882992,Bill,Long,M,40195 Castillo Spurs Apt. 440,Bloomington,IN,47401,39.1401,-86.5083,126925,Haematologist,1974-10-26,775215921905,adults_2550_male_urban.json,48,urban,46-55
596-80-6900,30237410627691,Nicholas,Nelson,M,09354 Miles Oval Suite 139,Kokomo,IN,46901,40.4988,-86.1453,73330,Writer,1960-08-11,128694848547,adults_50up_male_urban.json,62,urban,Over 55
